,reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
344,2026-03-28,wk inc flu hosp,0,18,quantile,0.99,1891,2026-03-28
345,2026-03-28,wk inc flu hosp,0,19,quantile,0.01,400,2026-03-28
346,2026-03-28,wk inc flu hosp,0,19,quantile,0.025,401,2026-03-28
347,2026-03-28,wk inc flu hosp,0,19,quantile,0.05,403,2026-03-28
348,2026-03-28,wk inc flu hosp,0,19,quantile,0.1,407,2026-03-28
349,2026-03-28,wk inc flu hosp,0,19,quantile,0.15,412,2026-03-28
350,2026-03-28,wk inc flu hosp,0,19,quantile,0.2,416,2026-03-28
351,2026-03-28,wk inc flu hosp,0,19,quantile,0.25,420,2026-03-28
352,2026-03-28,wk inc flu hosp,0,19,quantile,0.3,424,2026-03-28
353,2026-03-28,wk inc flu hosp,0,19,quantile,0.35,428,2026-03-28
354,2026-03-28,wk inc flu hosp,0,19,quantile,0.4,430,2026-03-28
355,2026-03-28,wk inc flu hosp,0,19,quantile,0.45,432,2026-03-28
356,2026-03-28,wk inc flu hosp,0,19,quantile,0.5,434,2026-03-28
357,2026-03-28,wk inc flu hosp,0,19,quantile,0.55,436,2026-03-28
358,2026-03-28,wk inc flu hosp,0,19,quantile,0.6,438,2026-03-28
359,2026-03-28,wk inc flu hosp,0,19,quantile,0.65,440,2026-03-28
360,2026-03-28,wk inc flu hosp,0,19,quantile,0.7,442,2026-03-28
361,2026-03-28,wk inc flu hosp,0,19,quantile,0.75,443,2026-03-28
362,2026-03-28,wk inc flu hosp,0,19,quantile,0.8,444,2026-03-28
363,2026-03-28,wk inc flu hosp,0,19,quantile,0.85,445,2026-03-28
364,2026-03-28,wk inc flu hosp,0,19,quantile,0.9,446,2026-03-28
365,2026-03-28,wk inc flu hosp,0,19,quantile,0.95,447,2026-03-28
366,2026-03-28,wk inc flu hosp,0,19,quantile,0.975,447,2026-03-28
367,2026-03-28,wk inc flu hosp,0,19,quantile,0.99,448,2026-03-28
368,2026-03-28,wk inc flu hosp,0,20,quantile,0.01,253,2026-03-28
369,2026-03-28,wk inc flu hosp,0,20,quantile,0.025,255,2026-03-28
370,2026-03-28,wk inc flu hosp,0,20,quantile,0.05,257,2026-03-28
371,2026-03-28,wk inc flu hosp,0,20,quantile,0.1,262,2026-03-28
372,2026-03-28,wk inc flu hosp,0,20,quantile,0.15,268,2026-03-28
373,2026-03-28,wk inc flu hosp,0,20,quantile,0.2,273,2026-03-28
374,2026-03-28,wk inc flu hosp,0,20,quantile,0.25,278,2026-03-28
375,2026-03-28,wk inc flu hosp,0,20,quantile,0.3,284,2026-03-28
376,2026-03-28,wk inc flu hosp,0,20,quantile,0.35,288,2026-03-28
377,2026-03-28,wk inc flu hosp,0,20,quantile,0.4,290,2026-03-28
378,2026-03-28,wk inc flu hosp,0,20,quantile,0.45,292,2026-03-28
379,2026-03-28,wk inc flu hosp,0,20,quantile,0.5,294,2026-03-28
380,2026-03-28,wk inc flu hosp,0,20,quantile,0.55,296,2026-03-28
381,2026-03-28,wk inc flu hosp,0,20,quantile,0.6,298,2026-03-28
382,2026-03-28,wk inc flu hosp,0,20,quantile,0.65,300,2026-03-28
383,2026-03-28,wk inc flu hosp,0,20,quantile,0.7,304,2026-03-28
384,2026-03-28,wk inc flu hosp,0,20,quantile,0.75,310,2026-03-28
385,2026-03-28,wk inc flu hosp,0,20,quantile,0.8,315,2026-03-28
386,2026-03-28,wk inc flu hosp,0,20,quantile,0.85,320,2026-03-28
387,2026-03-28,wk inc flu hosp,0,20,quantile,0.9,326,2026-03-28
388,2026-03-28,wk inc flu hosp,0,20,quantile,0.95,331,2026-03-28
389,2026-03-28,wk inc flu hosp,0,20,quantile,0.975,333,2026-03-28
390,2026-03-28,wk inc flu hosp,0,20,quantile,0.99,335,2026-03-28
391,2026-03-28,wk inc flu hosp,0,21,quantile,0.01,916,2026-03-28
392,2026-03-28,wk inc flu hosp,0,21,quantile,0.025,924,2026-03-28
393,2026-03-28,wk inc flu hosp,0,21,quantile,0.05,938,2026-03-28
394,2026-03-28,wk inc flu hosp,0,21,quantile,0.1,967,2026-03-28
395,2026-03-28,wk inc flu hosp,0,21,quantile,0.15,995,2026-03-28
396,2026-03-28,wk inc flu hosp,0,21,quantile,0.2,1023,2026-03-28
397,2026-03-28,wk inc flu hosp,0,21,quantile,0.25,1052,2026-03-28
398,2026-03-28,wk inc flu hosp,0,21,quantile,0.3,1080,2026-03-28
399,2026-03-28,wk inc flu hosp,0,21,quantile,0.35,1099,2026-03-28
400,2026-03-28,wk inc flu hosp,0,21,quantile,0.4,1099,2026-03-28
401,2026-03-28,wk inc flu hosp,0,21,quantile,0.45,1099,2026-03-28
402,2026-03-28,wk inc flu hosp,0,21,quantile,0.5,1099,2026-03-28
403,2026-03-28,wk inc flu hosp,0,21,quantile,0.55,1099,2026-03-28
404,2026-03-28,wk inc flu hosp,0,21,quantile,0.6,1099,2026-03-28
405,2026-03-28,wk inc flu hosp,0,21,quantile,0.65,1099,2026-03-28
406,2026-03-28,wk inc flu hosp,0,21,quantile,0.7,1113,2026-03-28
407,2026-03-28,wk inc flu hosp,0,21,quantile,0.75,1134,2026-03-28
408,2026-03-28,wk inc flu hosp,0,21,quantile,0.8,1155,2026-03-28
409,2026-03-28,wk inc flu hosp,0,21,quantile,0.85,1176,2026-03-28
410,2026-03-28,wk inc flu hosp,0,21,quantile,0.9,1197,2026-03-28
411,2026-03-28,wk inc flu hosp,0,21,quantile,0.95,1218,2026-03-28
412,2026-03-28,wk inc flu hosp,0,21,quantile,0.975,1228,2026-03-28
413,2026-03-28,wk inc flu hosp,0,21,quantile,0.99,1235,2026-03-28
414,2026-03-28,wk inc flu hosp,0,22,quantile,0.01,527,2026-03-28
415,2026-03-28,wk inc flu hosp,0,22,quantile,0.025,529,2026-03-28
416,2026-03-28,wk inc flu hosp,0,22,quantile,0.05,533,2026-03-28
417,2026-03-28,wk inc flu hosp,0,22,quantile,0.1,542,2026-03-28
418,2026-03-28,wk inc flu hosp,0,22,quantile,0.15,550,2026-03-28
419,2026-03-28,wk inc flu hosp,0,22,quantile,0.2,559,2026-03-28
420,2026-03-28,wk inc flu hosp,0,22,quantile,0.25,567,2026-03-28
421,2026-03-28,wk inc flu hosp,0,22,quantile,0.3,575,2026-03-28
422,2026-03-28,wk inc flu hosp,0,22,quantile,0.35,584,2026-03-28
423,2026-03-28,wk inc flu hosp,0,22,quantile,0.4,595,2026-03-28
424,2026-03-28,wk inc flu hosp,0,22,quantile,0.45,606,2026-03-28
425,2026-03-28,wk inc flu hosp,0,22,quantile,0.5,616,2026-03-28
426,2026-03-28,wk inc flu hosp,0,22,quantile,0.55,626,2026-03-28
427,2026-03-28,wk inc flu hosp,0,22,quantile,0.6,637,2026-03-28
428,2026-03-28,wk inc flu hosp,0,22,quantile,0.65,648,2026-03-28
429,2026-03-28,wk inc flu hosp,0,22,quantile,0.7,654,2026-03-28
430,2026-03-28,wk inc flu hosp,0,22,quantile,0.75,660,2026-03-28
431,2026-03-28,wk inc flu hosp,0,22,quantile,0.8,665,2026-03-28
432,2026-03-28,wk inc flu hosp,0,22,quantile,0.85,670,2026-03-28
433,2026-03-28,wk inc flu hosp,0,22,quantile,0.9,676,2026-03-28
434,2026-03-28,wk inc flu hosp,0,22,quantile,0.95,681,2026-03-28
435,2026-03-28,wk inc flu hosp,0,22,quantile,0.975,683,2026-03-28
436,2026-03-28,wk inc flu hosp,0,22,quantile,0.99,685,2026-03-28
437,2026-03-28,wk inc flu hosp,0,23,quantile,0.01,155,2026-03-28
438,2026-03-28,wk inc flu hosp,0,23,quantile,0.025,157,2026-03-28
439,2026-03-28,wk inc flu hosp,0,23,quantile,0.05,159,2026-03-28
440,2026-03-28,wk inc flu hosp,0,23,quantile,0.1,164,2026-03-28
441,2026-03-28,wk inc flu hosp,0,23,quantile,0.15,170,2026-03-28
442,2026-03-28,wk inc flu hosp,0,23,quantile,0.2,175,2026-03-28
443,2026-03-28,wk inc flu hosp,0,23,quantile,0.25,180,2026-03-28
444,2026-03-28,wk inc flu hosp,0,23,quantile,0.3,186,2026-03-28
445,2026-03-28,wk inc flu hosp,0,23,quantile,0.35,190,2026-03-28
446,2026-03-28,wk inc flu hosp,0,23,quantile,0.4,192,2026-03-28
447,2026-03-28,wk inc flu hosp,0,23,quantile,0.45,194,2026-03-28
448,2026-03-28,wk inc flu hosp,0,23,quantile,0.5,196,2026-03-28
449,2026-03-28,wk inc flu hosp,0,23,quantile,0.55,198,2026-03-28
450,2026-03-28,wk inc flu hosp,0,23,quantile,0.6,200,2026-03-28
451,2026-03-28,wk inc flu hosp,0,23,quantile,0.65,202,2026-03-28
452,2026-03-28,wk inc flu hosp,0,23,quantile,0.7,204,2026-03-28
453,2026-03-28,wk inc flu hosp,0,23,quantile,0.75,205,2026-03-28
454,2026-03-28,wk inc flu hosp,0,23,quantile,0.8,206,2026-03-28
455,2026-03-28,wk inc flu hosp,0,23,quantile,0.85,207,2026-03-28
456,2026-03-28,wk inc flu hosp,0,23,quantile,0.9,208,2026-03-28
457,2026-03-28,wk inc flu hosp,0,23,quantile,0.95,209,2026-03-28
458,2026-03-28,wk inc flu hosp,0,23,quantile,0.975,209,2026-03-28
459,2026-03-28,wk inc flu hosp,0,23,quantile,0.99,210,2026-03-28
460,2026-03-28,wk inc flu hosp,0,24,quantile,0.01,451,2026-03-28
461,2026-03-28,wk inc flu hosp,0,24,quantile,0.025,454,2026-03-28
462,2026-03-28,wk inc flu hosp,0,24,quantile,0.05,461,2026-03-28
463,2026-03-28,wk inc flu hosp,0,24,quantile,0.1,473,2026-03-28
464,2026-03-28,wk inc flu hosp,0,24,quantile,0.15,486,2026-03-28
465,2026-03-28,wk inc flu hosp,0,24,quantile,0.2,498,2026-03-28
466,2026-03-28,wk inc flu hosp,0,24,quantile,0.25,511,2026-03-28
467,2026-03-28,wk inc flu hosp,0,24,quantile,0.3,524,2026-03-28
468,2026-03-28,wk inc flu hosp,0,24,quantile,0.35,534,2026-03-28
469,2026-03-28,wk inc flu hosp,0,24,quantile,0.4,540,2026-03-28
470,2026-03-28,wk inc flu hosp,0,24,quantile,0.45,547,2026-03-28
471,2026-03-28,wk inc flu hosp,0,24,quantile,0.5,553,2026-03-28
472,2026-03-28,wk inc flu hosp,0,24,quantile,0.55,559,2026-03-28
473,2026-03-28,wk inc flu hosp,0,24,quantile,0.6,566,2026-03-28
474,2026-03-28,wk inc flu hosp,0,24,quantile,0.65,572,2026-03-28
475,2026-03-28,wk inc flu hosp,0,24,quantile,0.7,576,2026-03-28
476,2026-03-28,wk inc flu hosp,0,24,quantile,0.75,579,2026-03-28
477,2026-03-28,wk inc flu hosp,0,24,quantile,0.8,582,2026-03-28
478,2026-03-28,wk inc flu hosp,0,24,quantile,0.85,586,2026-03-28
479,2026-03-28,wk inc flu hosp,0,24,quantile,0.9,589,2026-03-28
480,2026-03-28,wk inc flu hosp,0,24,quantile,0.95,592,2026-03-28
481,2026-03-28,wk inc flu hosp,0,24,quantile,0.975,593,2026-03-28
482,2026-03-28,wk inc flu hosp,0,24,quantile,0.99,594,2026-03-28
483,2026-03-28,wk inc flu hosp,0,25,quantile,0.01,1323,2026-03-28
484,2026-03-28,wk inc flu hosp,0,25,quantile,0.025,1324,2026-03-28
485,2026-03-28,wk inc flu hosp,0,25,quantile,0.05,1324,2026-03-28
486,2026-03-28,wk inc flu hosp,0,25,quantile,0.1,1325,2026-03-28
487,2026-03-28,wk inc flu hosp,0,25,quantile,0.15,1326,2026-03-28
488,2026-03-28,wk inc flu hosp,0,25,quantile,0.2,1327,2026-03-28
489,2026-03-28,wk inc flu hosp,0,25,quantile,0.25,1328,2026-03-28
490,2026-03-28,wk inc flu hosp,0,25,quantile,0.3,1329,2026-03-28
491,2026-03-28,wk inc flu hosp,0,25,quantile,0.35,1332,2026-03-28
492,2026-03-28,wk inc flu hosp,0,25,quantile,0.4,1337,2026-03-28
493,2026-03-28,wk inc flu hosp,0,25,quantile,0.45,1342,2026-03-28
494,2026-03-28,wk inc flu hosp,0,25,quantile,0.5,1348,2026-03-28
495,2026-03-28,wk inc flu hosp,0,25,quantile,0.55,1353,2026-03-28
496,2026-03-28,wk inc flu hosp,0,25,quantile,0.6,1358,2026-03-28
497,2026-03-28,wk inc flu hosp,0,25,quantile,0.65,1363,2026-03-28
498,2026-03-28,wk inc flu hosp,0,25,quantile,0.7,1370,2026-03-28
499,2026-03-28,wk inc flu hosp,0,25,quantile,0.75,1377,2026-03-28
500,2026-03-28,wk inc flu hosp,0,25,quantile,0.8,1385,2026-03-28
501,2026-03-28,wk inc flu hosp,0,25,quantile,0.85,1392,2026-03-28
502,2026-03-28,wk inc flu hosp,0,25,quantile,0.9,1399,2026-03-28
503,2026-03-28,wk inc flu hosp,0,25,quantile,0.95,1407,2026-03-28
504,2026-03-28,wk inc flu hosp,0,25,quantile,0.975,1410,2026-03-28
505,2026-03-28,wk inc flu hosp,0,25,quantile,0.99,1413,2026-03-28
506,2026-03-28,wk inc flu hosp,0,26,quantile,0.01,2822,2026-03-28
507,2026-03-28,wk inc flu hosp,0,26,quantile,0.025,2823,2026-03-28
508,2026-03-28,wk inc flu hosp,0,26,quantile,0.05,2824,2026-03-28
509,2026-03-28,wk inc flu hosp,0,26,quantile,0.1,2827,2026-03-28
510,2026-03-28,wk inc flu hosp,0,26,quantile,0.15,2830,2026-03-28
511,2026-03-28,wk inc flu hosp,0,26,quantile,0.2,2834,2026-03-28
512,2026-03-28,wk inc flu hosp,0,26,quantile,0.25,2837,2026-03-28
513,2026-03-28,wk inc flu hosp,0,26,quantile,0.3,2840,2026-03-28
514,2026-03-28,wk inc flu hosp,0,26,quantile,0.35,2855,2026-03-28
515,2026-03-28,wk inc flu hosp,0,26,quantile,0.4,2895,2026-03-28
516,2026-03-28,wk inc flu hosp,0,26,quantile,0.45,2935,2026-03-28
517,2026-03-28,wk inc flu hosp,0,26,quantile,0.5,2975,2026-03-28
518,2026-03-28,wk inc flu hosp,0,26,quantile,0.55,3015,2026-03-28
519,2026-03-28,wk inc flu hosp,0,26,quantile,0.6,3055,2026-03-28
520,2026-03-28,wk inc flu hosp,0,26,quantile,0.65,3095,2026-03-28
521,2026-03-28,wk inc flu hosp,0,26,quantile,0.7,3137,2026-03-28
522,2026-03-28,wk inc flu hosp,0,26,quantile,0.75,3182,2026-03-28
523,2026-03-28,wk inc flu hosp,0,26,quantile,0.8,3226,2026-03-28
524,2026-03-28,wk inc flu hosp,0,26,quantile,0.85,3270,2026-03-28
525,2026-03-28,wk inc flu hosp,0,26,quantile,0.9,3314,2026-03-28
526,2026-03-28,wk inc flu hosp,0,26,quantile,0.95,3358,2026-03-28
527,2026-03-28,wk inc flu hosp,0,26,quantile,0.975,3380,2026-03-28
528,2026-03-28,wk inc flu hosp,0,26,quantile,0.99,3393,2026-03-28
529,2026-03-28,wk inc flu hosp,0,27,quantile,0.01,892,2026-03-28
530,2026-03-28,wk inc flu hosp,0,27,quantile,0.025,895,2026-03-28
531,2026-03-28,wk inc flu hosp,0,27,quantile,0.05,902,2026-03-28
532,2026-03-28,wk inc flu hosp,0,27,quantile,0.1,914,2026-03-28
533,2026-03-28,wk inc flu hosp,0,27,quantile,0.15,927,2026-03-28
534,2026-03-28,wk inc flu hosp,0,27,quantile,0.2,939,2026-03-28
535,2026-03-28,wk inc flu hosp,0,27,quantile,0.25,952,2026-03-28
536,2026-03-28,wk inc flu hosp,0,27,quantile,0.3,965,2026-03-28
537,2026-03-28,wk inc flu hosp,0,27,quantile,0.35,973,2026-03-28
538,2026-03-28,wk inc flu hosp,0,27,quantile,0.4,974,2026-03-28
539,2026-03-28,wk inc flu hosp,0,27,quantile,0.45,975,2026-03-28
540,2026-03-28,wk inc flu hosp,0,27,quantile,0.5,976,2026-03-28
541,2026-03-28,wk inc flu hosp,0,27,quantile,0.55,978,2026-03-28
542,2026-03-28,wk inc flu hosp,0,27,quantile,0.6,979,2026-03-28
543,2026-03-28,wk inc flu hosp,0,27,quantile,0.65,980,2026-03-28
544,2026-03-28,wk inc flu hosp,0,27,quantile,0.7,986,2026-03-28
545,2026-03-28,wk inc flu hosp,0,27,quantile,0.75,996,2026-03-28
546,2026-03-28,wk inc flu hosp,0,27,quantile,0.8,1005,2026-03-28
547,2026-03-28,wk inc flu hosp,0,27,quantile,0.85,1015,2026-03-28
548,2026-03-28,wk inc flu hosp,0,27,quantile,0.9,1024,2026-03-28
549,2026-03-28,wk inc flu hosp,0,27,quantile,0.95,1034,2026-03-28
550,2026-03-28,wk inc flu hosp,0,27,quantile,0.975,1038,2026-03-28
551,2026-03-28,wk inc flu hosp,0,27,quantile,0.99,1041,2026-03-28
552,2026-03-28,wk inc flu hosp,0,28,quantile,0.01,267,2026-03-28
553,2026-03-28,wk inc flu hosp,0,28,quantile,0.025,268,2026-03-28
554,2026-03-28,wk inc flu hosp,0,28,quantile,0.05,269,2026-03-28
555,2026-03-28,wk inc flu hosp,0,28,quantile,0.1,272,2026-03-28
556,2026-03-28,wk inc flu hosp,0,28,quantile,0.15,275,2026-03-28
557,2026-03-28,wk inc flu hosp,0,28,quantile,0.2,279,2026-03-28
558,2026-03-28,wk inc flu hosp,0,28,quantile,0.25,282,2026-03-28
559,2026-03-28,wk inc flu hosp,0,28,quantile,0.3,285,2026-03-28
560,2026-03-28,wk inc flu hosp,0,28,quantile,0.35,287,2026-03-28
561,2026-03-28,wk inc flu hosp,0,28,quantile,0.4,287,2026-03-28
562,2026-03-28,wk inc flu hosp,0,28,quantile,0.45,287,2026-03-28
563,2026-03-28,wk inc flu hosp,0,28,quantile,0.5,287,2026-03-28
564,2026-03-28,wk inc flu hosp,0,28,quantile,0.55,287,2026-03-28
565,2026-03-28,wk inc flu hosp,0,28,quantile,0.6,287,2026-03-28
566,2026-03-28,wk inc flu hosp,0,28,quantile,0.65,287,2026-03-28
567,2026-03-28,wk inc flu hosp,0,28,quantile,0.7,293,2026-03-28
568,2026-03-28,wk inc flu hosp,0,28,quantile,0.75,301,2026-03-28
569,2026-03-28,wk inc flu hosp,0,28,quantile,0.8,309,2026-03-28
570,2026-03-28,wk inc flu hosp,0,28,quantile,0.85,318,2026-03-28
571,2026-03-28,wk inc flu hosp,0,28,quantile,0.9,326,2026-03-28
572,2026-03-28,wk inc flu hosp,0,28,quantile,0.95,335,2026-03-28
573,2026-03-28,wk inc flu hosp,0,28,quantile,0.975,339,2026-03-28
574,2026-03-28,wk inc flu hosp,0,28,quantile,0.99,341,2026-03-28
575,2026-03-28,wk inc flu hosp,0,29,quantile,0.01,945,2026-03-28
576,2026-03-28,wk inc flu hosp,0,29,quantile,0.025,946,2026-03-28
577,2026-03-28,wk inc flu hosp,0,29,quantile,0.05,946,2026-03-28
578,2026-03-28,wk inc flu hosp,0,29,quantile,0.1,947,2026-03-28
579,2026-03-28,wk inc flu hosp,0,29,quantile,0.15,948,2026-03-28
580,2026-03-28,wk inc flu hosp,0,29,quantile,0.2,949,2026-03-28
581,2026-03-28,wk inc flu hosp,0,29,quantile,0.25,950,2026-03-28
582,2026-03-28,wk inc flu hosp,0,29,quantile,0.3,951,2026-03-28
583,2026-03-28,wk inc flu hosp,0,29,quantile,0.35,952,2026-03-28
584,2026-03-28,wk inc flu hosp,0,29,quantile,0.4,953,2026-03-28
585,2026-03-28,wk inc flu hosp,0,29,quantile,0.45,954,2026-03-28
586,2026-03-28,wk inc flu hosp,0,29,quantile,0.5,956,2026-03-28
587,2026-03-28,wk inc flu hosp,0,29,quantile,0.55,957,2026-03-28
588,2026-03-28,wk inc flu hosp,0,29,quantile,0.6,958,2026-03-28
589,2026-03-28,wk inc flu hosp,0,29,quantile,0.65,959,2026-03-28
590,2026-03-28,wk inc flu hosp,0,29,quantile,0.7,967,2026-03-28
591,2026-03-28,wk inc flu hosp,0,29,quantile,0.75,980,2026-03-28
592,2026-03-28,wk inc flu hosp,0,29,quantile,0.8,993,2026-03-28
593,2026-03-28,wk inc flu hosp,0,29,quantile,0.85,1005,2026-03-28
594,2026-03-28,wk inc flu hosp,0,29,quantile,0.9,1018,2026-03-28
595,2026-03-28,wk inc flu hosp,0,29,quantile,0.95,1030,2026-03-28
596,2026-03-28,wk inc flu hosp,0,29,quantile,0.975,1037,2026-03-28
597,2026-03-28,wk inc flu hosp,0,29,quantile,0.99,1040,2026-03-28
598,2026-03-28,wk inc flu hosp,0,30,quantile,0.01,198,2026-03-28
599,2026-03-28,wk inc flu hosp,0,30,quantile,0.025,201,2026-03-28
600,2026-03-28,wk inc flu hosp,0,30,quantile,0.05,205,2026-03-28
601,2026-03-28,wk inc flu hosp,0,30,quantile,0.1,215,2026-03-28
602,2026-03-28,wk inc flu hosp,0,30,quantile,0.15,224,2026-03-28
603,2026-03-28,wk inc flu hosp,0,30,quantile,0.2,234,2026-03-28
604,2026-03-28,wk inc flu hosp,0,30,quantile,0.25,243,2026-03-28
605,2026-03-28,wk inc flu hosp,0,30,quantile,0.3,253,2026-03-28
606,2026-03-28,wk inc flu hosp,0,30,quantile,0.35,259,2026-03-28
607,2026-03-28,wk inc flu hosp,0,30,quantile,0.4,260,2026-03-28
608,2026-03-28,wk inc flu hosp,0,30,quantile,0.45,261,2026-03-28
609,2026-03-28,wk inc flu hosp,0,30,quantile,0.5,262,2026-03-28
610,2026-03-28,wk inc flu hosp,0,30,quantile,0.55,264,2026-03-28
611,2026-03-28,wk inc flu hosp,0,30,quantile,0.6,265,2026-03-28
612,2026-03-28,wk inc flu hosp,0,30,quantile,0.65,266,2026-03-28
613,2026-03-28,wk inc flu hosp,0,30,quantile,0.7,267,2026-03-28
614,2026-03-28,wk inc flu hosp,0,30,quantile,0.75,268,2026-03-28
615,2026-03-28,wk inc flu hosp,0,30,quantile,0.8,269,2026-03-28
616,2026-03-28,wk inc flu hosp,0,30,quantile,0.85,270,2026-03-28
617,2026-03-28,wk inc flu hosp,0,30,quantile,0.9,271,2026-03-28
618,2026-03-28,wk inc flu hosp,0,30,quantile,0.95,272,2026-03-28
619,2026-03-28,wk inc flu hosp,0,30,quantile,0.975,272,2026-03-28
620,2026-03-28,wk inc flu hosp,0,30,quantile,0.99,273,2026-03-28
621,2026-03-28,wk inc flu hosp,0,31,quantile,0.01,183,2026-03-28
622,2026-03-28,wk inc flu hosp,0,31,quantile,0.025,184,2026-03-28
623,2026-03-28,wk inc flu hosp,0,31,quantile,0.05,185,2026-03-28
624,2026-03-28,wk inc flu hosp,0,31,quantile,0.1,188,2026-03-28
625,2026-03-28,wk inc flu hosp,0,31,quantile,0.15,191,2026-03-28
626,2026-03-28,wk inc flu hosp,0,31,quantile,0.2,195,2026-03-28
627,2026-03-28,wk inc flu hosp,0,31,quantile,0.25,198,2026-03-28
628,2026-03-28,wk inc flu hosp,0,31,quantile,0.3,201,2026-03-28
629,2026-03-28,wk inc flu hosp,0,31,quantile,0.35,204,2026-03-28
630,2026-03-28,wk inc flu hosp,0,31,quantile,0.4,207,2026-03-28
631,2026-03-28,wk inc flu hosp,0,31,quantile,0.45,210,2026-03-28
632,2026-03-28,wk inc flu hosp,0,31,quantile,0.5,214,2026-03-28
633,2026-03-28,wk inc flu hosp,0,31,quantile,0.55,217,2026-03-28
634,2026-03-28,wk inc flu hosp,0,31,quantile,0.6,220,2026-03-28
635,2026-03-28,wk inc flu hosp,0,31,quantile,0.65,223,2026-03-28
636,2026-03-28,wk inc flu hosp,0,31,quantile,0.7,229,2026-03-28
637,2026-03-28,wk inc flu hosp,0,31,quantile,0.75,236,2026-03-28
638,2026-03-28,wk inc flu hosp,0,31,quantile,0.8,244,2026-03-28
639,2026-03-28,wk inc flu hosp,0,31,quantile,0.85,251,2026-03-28
640,2026-03-28,wk inc flu hosp,0,31,quantile,0.9,258,2026-03-28
641,2026-03-28,wk inc flu hosp,0,31,quantile,0.95,266,2026-03-28
642,2026-03-28,wk inc flu hosp,0,31,quantile,0.975,269,2026-03-28
643,2026-03-28,wk inc flu hosp,0,31,quantile,0.99,272,2026-03-28
644,2026-03-28,wk inc flu hosp,0,32,quantile,0.01,219,2026-03-28
645,2026-03-28,wk inc flu hosp,0,32,quantile,0.025,223,2026-03-28
646,2026-03-28,wk inc flu hosp,0,32,quantile,0.05,229,2026-03-28
647,2026-03-28,wk inc flu hosp,0,32,quantile,0.1,240,2026-03-28
648,2026-03-28,wk inc flu hosp,0,32,quantile,0.15,252,2026-03-28
649,2026-03-28,wk inc flu hosp,0,32,quantile,0.2,263,2026-03-28
650,2026-03-28,wk inc flu hosp,0,32,quantile,0.25,275,2026-03-28
651,2026-03-28,wk inc flu hosp,0,32,quantile,0.3,286,2026-03-28
652,2026-03-28,wk inc flu hosp,0,32,quantile,0.35,295,2026-03-28
653,2026-03-28,wk inc flu hosp,0,32,quantile,0.4,297,2026-03-28
654,2026-03-28,wk inc flu hosp,0,32,quantile,0.45,299,2026-03-28
655,2026-03-28,wk inc flu hosp,0,32,quantile,0.5,301,2026-03-28
656,2026-03-28,wk inc flu hosp,0,32,quantile,0.55,303,2026-03-28
657,2026-03-28,wk inc flu hosp,0,32,quantile,0.6,305,2026-03-28
658,2026-03-28,wk inc flu hosp,0,32,quantile,0.65,307,2026-03-28
659,2026-03-28,wk inc flu hosp,0,32,quantile,0.7,309,2026-03-28
660,2026-03-28,wk inc flu hosp,0,32,quantile,0.75,310,2026-03-28
661,2026-03-28,wk inc flu hosp,0,32,quantile,0.8,311,2026-03-28
662,2026-03-28,wk inc flu hosp,0,32,quantile,0.85,312,2026-03-28
663,2026-03-28,wk inc flu hosp,0,32,quantile,0.9,313,2026-03-28
664,2026-03-28,wk inc flu hosp,0,32,quantile,0.95,314,2026-03-28
665,2026-03-28,wk inc flu hosp,0,32,quantile,0.975,314,2026-03-28
666,2026-03-28,wk inc flu hosp,0,32,quantile,0.99,315,2026-03-28
667,2026-03-28,wk inc flu hosp,0,33,quantile,0.01,133,2026-03-28
668,2026-03-28,wk inc flu hosp,0,33,quantile,0.025,134,2026-03-28
669,2026-03-28,wk inc flu hosp,0,33,quantile,0.05,134,2026-03-28
670,2026-03-28,wk inc flu hosp,0,33,quantile,0.1,135,2026-03-28
671,2026-03-28,wk inc flu hosp,0,33,quantile,0.15,136,2026-03-28
672,2026-03-28,wk inc flu hosp,0,33,quantile,0.2,137,2026-03-28
673,2026-03-28,wk inc flu hosp,0,33,quantile,0.25,138,2026-03-28
674,2026-03-28,wk inc flu hosp,0,33,quantile,0.3,139,2026-03-28
675,2026-03-28,wk inc flu hosp,0,33,quantile,0.35,141,2026-03-28
676,2026-03-28,wk inc flu hosp,0,33,quantile,0.4,143,2026-03-28
677,2026-03-28,wk inc flu hosp,0,33,quantile,0.45,145,2026-03-28
678,2026-03-28,wk inc flu hosp,0,33,quantile,0.5,147,2026-03-28
679,2026-03-28,wk inc flu hosp,0,33,quantile,0.55,149,2026-03-28
680,2026-03-28,wk inc flu hosp,0,33,quantile,0.6,151,2026-03-28
681,2026-03-28,wk inc flu hosp,0,33,quantile,0.65,153,2026-03-28
682,2026-03-28,wk inc flu hosp,0,33,quantile,0.7,155,2026-03-28
683,2026-03-28,wk inc flu hosp,0,33,quantile,0.75,158,2026-03-28
684,2026-03-28,wk inc flu hosp,0,33,quantile,0.8,160,2026-03-28
685,2026-03-28,wk inc flu hosp,0,33,quantile,0.85,162,2026-03-28
686,2026-03-28,wk inc flu hosp,0,33,quantile,0.9,164,2026-03-28
687,2026-03-28,wk inc flu hosp,0,33,quantile,0.95,166,2026-03-28
688,2026-03-28,wk inc flu hosp,0,33,quantile,0.975,167,2026-03-28
689,2026-03-28,wk inc flu hosp,0,33,quantile,0.99,168,2026-03-28
690,2026-03-28,wk inc flu hosp,0,34,quantile,0.01,1183,2026-03-28
